Filename,Touches
app/storage/src/main/java/com/fsck/k9/preferences/migrations/StorageMigrationTo11.kt,2
app/core/src/main/java/com/fsck/k9/mailstore/FolderRepositoryManager.kt,14
app/core/src/main/java/com/fsck/k9/preferences/AccountSettingsDescriptions.java,2
app/core/src/main/java/com/fsck/k9/preferences/FolderSettingsDescriptions.java,3
app/storage/src/main/java/com/fsck/k9/preferences/migrations/StorageMigrationTo10.kt,2
app/storage/src/main/java/com/fsck/k9/preferences/migrations/StorageMigrationsHelper.kt,4
app/core/src/main/java/com/fsck/k9/preferences/SettingsExporter.java,12
app/core/src/test/java/com/fsck/k9/preferences/SettingsExporterTest.java,2
app/ui/src/main/java/com/fsck/k9/ui/settings/KoinModule.kt,24
app/ui/src/main/java/com/fsck/k9/ui/settings/export/SettingsExportViewModel.kt,8
mail/common/src/main/java/com/fsck/k9/mail/FolderClass.java,4
app/ui/src/main/java/com/fsck/k9/ui/managefolders/FolderListItem.kt,4
app/ui/src/main/java/com/fsck/k9/ui/managefolders/FolderSettingsDataStore.kt,4
app/ui/src/main/java/com/fsck/k9/ui/managefolders/ManageFoldersFragment.kt,5
app/ui/src/main/java/com/fsck/k9/ui/messageview/AttachmentController.java,9
app/ui/src/main/java/com/fsck/k9/ui/messageview/MessageTopView.java,14
app/ui/src/main/res/drawable/ic_visibility_dark.xml,2
app/ui/src/main/res/drawable/ic_visibility_light.xml,2
app/ui/src/main/res/values/themes.xml,47
app/storage/src/main/java/com/fsck/k9/storage/migrations/FullTextIndexer.kt,6
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo30.java,4
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo31.java,4
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo32.java,4
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo33.java,4
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo34.java,4
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo35.java,4
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo36.java,4
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo37.java,4
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo39.java,4
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo40.java,4
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo41.java,6
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo42.java,9
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo43.java,7
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo44.java,4
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo45.java,4
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo46.java,4
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo47.java,4
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo48.java,4
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo49.java,4
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo50.java,6
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo51.java,6
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo52.java,4
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo53.java,4
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo54.java,4
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo55.java,4
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo56.java,4
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo57.java,4
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo58.java,4
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo59.java,4
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo60.java,8
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo61.java,4
app/storage/src/test/java/com/fsck/k9/storage/MigrationTest.java,10
app/storage/src/test/java/com/fsck/k9/storage/migrations/MigrationMimeStructureStateTest.java,4
app/storage/src/test/java/com/fsck/k9/storage/migrations/MigrationTo51Test.kt,8
app/storage/src/test/java/com/fsck/k9/storage/migrations/MigrationTo60Test.java,4
app/core/src/main/java/com/fsck/k9/service/BootReceiver.kt,10
app/core/src/main/java/com/fsck/k9/service/CoreReceiver.java,4
app/core/src/main/java/com/fsck/k9/service/CoreService.java,10
app/core/src/main/java/com/fsck/k9/service/ShutdownReceiver.java,2
app/core/src/main/java/com/fsck/k9/controller/MessagingControllerPushReceiver.java,14
app/core/src/main/java/com/fsck/k9/service/PushService.java,2
app/core/src/main/java/com/fsck/k9/service/SleepService.java,4
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo70.kt,2
backend/api/src/main/java/com/fsck/k9/backend/api/BackendFolder.kt,22
backend/jmap/src/test/java/com/fsck/k9/backend/jmap/InMemoryBackendFolder.kt,14
mail/common/src/main/java/com/fsck/k9/mail/PushReceiver.java,8
mail/common/src/main/java/com/fsck/k9/mail/Pusher.java,6
mail/protocols/imap/src/main/java/com/fsck/k9/mail/store/imap/ImapFolderPusher.java,18
mail/protocols/imap/src/main/java/com/fsck/k9/mail/store/imap/ImapPushState.java,4
mail/protocols/imap/src/main/java/com/fsck/k9/mail/store/imap/ImapPusher.java,6
mail/protocols/imap/src/test/java/com/fsck/k9/mail/store/imap/ImapPushStateTest.java,4
mail/protocols/imap/src/test/java/com/fsck/k9/mail/store/imap/ImapPusherTest.java,6
app/ui/src/main/res/drawable/ic_attachment_generic.xml,2
app/ui/src/main/res/drawable/ic_attachment_image.xml,2
mail/protocols/imap/src/main/java/com/fsck/k9/mail/store/imap/ImapList.java,4
mail/protocols/imap/src/main/java/com/fsck/k9/mail/store/imap/Responses.java,4
mail/protocols/imap/src/test/java/com/fsck/k9/mail/store/imap/UidValidityResponseTest.kt,2
mail/common/src/main/java/com/fsck/k9/mail/internet/MessageIdGenerator.java,5
mail/common/src/main/java/com/fsck/k9/mail/internet/MessageIdGenerator.kt,5
mail/common/src/test/java/com/fsck/k9/mail/internet/MessageIdGeneratorTest.java,6
mail/common/src/test/java/com/fsck/k9/mail/internet/MessageIdGeneratorTest.kt,2
mail/common/src/main/java/com/fsck/k9/helper/MailTo.java,2
mail/common/src/main/java/com/fsck/k9/mail/internet/ListHeaders.java,4
mail/common/src/test/java/com/fsck/k9/helper/MailToTest.java,2
mail/common/src/main/java/com/fsck/k9/mail/MimeType.kt,2
mail/common/src/test/java/com/fsck/k9/mail/internet/MimeUtilityHelper.kt,2
app/core/src/main/java/com/fsck/k9/helper/Contacts.java,15
app/ui/src/main/java/com/fsck/k9/activity/compose/RecipientLoader.java,9
app/ui/src/main/java/com/fsck/k9/fragment/MessageViewHolder.kt,15
app/ui/src/main/res/drawable/ic_check_circle_large.xml,2
app/core/src/main/java/com/fsck/k9/preferences/GlobalSettings.java,27
app/ui/src/main/java/com/fsck/k9/activity/K9ActivityCommon.kt,19
app/ui/src/main/java/com/fsck/k9/ui/settings/general/GeneralSettingsDataStore.kt,68
app/ui/src/main/res/xml/general_settings.xml,24
app/k9mail/src/main/res/layout/activity_unread_widget_configuration.xml,2
app/ui/src/main/java/com/fsck/k9/activity/AppCompatPreferenceActivity.java,8
app/ui/src/main/java/com/fsck/k9/activity/K9PreferenceActivity.java,15
app/k9mail/src/androidTest/java/com/fsck/k9/external/MessageProviderTest.java,11
app/k9mail/src/androidTest/java/com/fsck/k9/helper/FileHelperTest.java,5
app/k9mail/src/androidTest/java/com/fsck/k9/mailstore/ReconstructMessageFromDatabaseTest.java,7
app/k9mail/src/androidTest/java/com/fsck/k9/provider/EmailProviderTest.java,9
app/ui/src/main/java/com/fsck/k9/ui/ThemeExtensions.kt,4
app/ui/src/main/java/com/fsck/k9/ui/settings/general/GeneralSettingsActivity.kt,23
app/ui/src/main/java/com/fsck/k9/activity/setup/FontSizeSettings.java,6
app/ui/src/main/java/com/fsck/k9/activity/setup/SliderPreference.java,8
app/ui/src/main/res/layout/slider_preference_dialog.xml,4
app/ui/src/main/res/values/app-specific.xml,3
app/ui/src/main/res/xml/font_preferences.xml,5
app/ui/src/main/java/com/fsck/k9/activity/setup/FolderSettings.java,18
app/ui/src/main/java/com/fsck/k9/ui/managefolders/ManageFoldersActivity.kt,18
app/ui/src/main/res/layout/activity_manage_folders.xml,2
app/ui/src/main/res/layout/fragment_manage_folders.xml,2
app/ui/src/main/res/menu/folder_list_option.xml,8
app/ui/src/main/res/navigation/navigation_manage_folders.xml,3
app/ui/src/main/res/xml/empty_preferences.xml,2
app/ui/src/main/res/xml/folder_settings_preferences.xml,5
app/k9mail-jmap/src/test/java/com/fsck/k9/DependencyInjectionTest.kt,10
app/k9mail-jmap/src/test/resources/mockito-extensions/org.mockito.plugins.MockMaker,2
app/k9mail/src/test/java/com/fsck/k9/DependencyInjectionTest.kt,14
app/ui/src/test/java/com/fsck/k9/TestApp.kt,13
app/ui/src/test/java/com/fsck/k9/TestCoreResourceProvider.kt,2
mail/common/src/main/java/com/fsck/k9/mail/internet/MimeHeader.java,9
backend/jmap/src/main/java/com/fsck/k9/backend/jmap/CommandUpload.kt,2
backend/jmap/src/main/java/com/fsck/k9/backend/jmap/JmapUploadResponse.kt,2
fastlane/metadata/android/en-US/images/icon.png,2
backend/jmap/src/main/java/com/fsck/k9/backend/jmap/CommandMove.kt,2
backend/jmap/src/main/java/com/fsck/k9/backend/jmap/CommandDelete.kt,2
backend/jmap/src/main/java/com/fsck/k9/backend/jmap/CommandSync.kt,12
backend/jmap/src/main/java/com/fsck/k9/backend/jmap/JmapExtensions.kt,6
backend/jmap/src/test/resources/jmap_responses/email/email_get_keywords_M001_and_M002.json,2
backend/jmap/src/test/resources/jmap_responses/email/email_get_keywords_M002.json,2
backend/jmap/src/test/resources/jmap_responses/email/email_query_changes_M001_deleted_M003_added.json,2
backend/jmap/src/test/resources/jmap_responses/email/email_query_changes_cannot_calculate_changes_error.json,2
backend/jmap/src/test/resources/jmap_responses/email/email_query_changes_empty_result.json,2
plugins/openpgp-api-lib/openpgp-api/src/main/java/org/openintents/openpgp/OpenPgpApiManager.java,14
app/ui/src/main/java/com/fsck/k9/view/K9WebViewClient.java,11
app/ui/src/main/java/com/fsck/k9/ui/messagelist/KoinModule.kt,10
app/ui/src/main/java/com/fsck/k9/ui/messagelist/MessageListLiveData.kt,6
app/ui/src/main/java/com/fsck/k9/ui/messagelist/MessageListViewModel.kt,19
app/core/src/main/java/com/fsck/k9/StrictMode.kt,2
app/k9mail-jmap/src/main/java/com/fsck/k9/backends/OkHttpClientProvider.kt,2
backend/jmap/src/test/java/com/fsck/k9/backend/jmap/MockWebServerHelper.kt,2
backend/jmap/src/test/resources/jmap_responses/blob/email/email_1.eml,2
backend/jmap/src/test/resources/jmap_responses/blob/email/email_2.eml,2
backend/jmap/src/test/resources/jmap_responses/blob/email/email_3.eml,2
backend/jmap/src/test/resources/jmap_responses/email/email_get_ids_M001_and_M002.json,2
backend/jmap/src/test/resources/jmap_responses/email/email_get_ids_M003.json,2
backend/jmap/src/test/resources/jmap_responses/email/email_get_ids_M003_and_M004.json,2
backend/jmap/src/test/resources/jmap_responses/email/email_get_ids_M005.json,2
backend/jmap/src/test/resources/jmap_responses/email/email_query_M001_and_M002.json,2
backend/jmap/src/test/resources/jmap_responses/email/email_query_M001_to_M005.json,2
backend/jmap/src/test/resources/jmap_responses/email/email_query_M002_and_M003.json,2
backend/jmap/src/test/resources/jmap_responses/email/email_query_empty_result.json,2
backend/jmap/src/test/resources/jmap_responses/session/session_with_maxObjectsInGet_2.json,2
app/ui/src/main/java/com/fsck/k9/ui/helper/SizeFormatter.java,3
app/ui/src/main/java/com/fsck/k9/ui/helper/SizeFormatter.kt,5
app/ui/src/test/java/com/fsck/k9/ui/helper/SizeFormatterTest.kt,2
proguard.cfg,5
.github/workflows/gradle-wrapper-validation.yml,3
app/k9mail-jmap/src/main/res/layout/activity_add_account.xml,4
app/ui/src/main/java/com/fsck/k9/ui/NavigationExtensions.kt,2
app/ui/src/main/java/com/fsck/k9/ui/messageview/PlaceholderFragment.kt,2
app/ui/src/main/java/com/fsck/k9/ui/onboarding/OnboardingActivity.kt,6
app/ui/src/main/java/com/fsck/k9/ui/settings/SettingsActivity.kt,18
app/ui/src/main/res/layout/activity_account_settings.xml,12
app/ui/src/main/res/layout/activity_onboarding.xml,4
app/ui/src/main/res/layout/activity_settings.xml,12
app/ui/src/main/res/layout/general_settings.xml,6
plugins/openpgp-api-lib/openpgp-api/build.gradle,16
backend/api/src/main/java/com/fsck/k9/backend/api/SyncListener.kt,7
backend/imap/src/main/java/com/fsck/k9/backend/imap/SimpleSyncListener.kt,7
app/ui/src/main/java/com/fsck/k9/activity/misc/SwipeGestureDetector.java,6
app/ui/src/main/java/com/fsck/k9/ui/folders/FolderNameFormatterFactory.kt,2
app/ui/src/main/java/com/fsck/k9/ui/folders/KoinModule.kt,4
backend/imap/src/main/java/com/fsck/k9/backend/imap/CommandDeleteAll.kt,6
backend/imap/src/main/java/com/fsck/k9/backend/imap/CommandFindByMessageId.kt,6
backend/pop3/src/main/java/com/fsck/k9/backend/pop3/CommandDeleteAll.kt,6
backend/webdav/src/main/java/com/fsck/k9/backend/webdav/CommandDeleteAll.kt,6
backend/webdav/src/main/java/com/fsck/k9/backend/webdav/CommandMarkAllAsRead.java,4
backend/webdav/src/main/java/com/fsck/k9/backend/webdav/CommandUploadMessage.kt,6
mail/common/src/main/java/com/fsck/k9/mail/Folder.java,19
mail/protocols/imap/src/main/java/com/fsck/k9/mail/store/imap/SelectOrExamineResponse.java,4
mail/protocols/imap/src/test/java/com/fsck/k9/mail/store/imap/SelectOrExamineResponseTest.java,4
app/ui/src/main/res/values-v23/themes.xml,3
mail/common/src/main/java/com/fsck/k9/mail/NetworkTimeouts.kt,2
mail/common/src/main/java/com/fsck/k9/mail/store/RemoteStore.java,9
mail/protocols/pop3/src/main/java/com/fsck/k9/mail/store/pop3/Pop3Connection.java,4
app/core/src/main/java/com/fsck/k9/controller/UnreadMessageCountProvider.kt,7
app/core/src/main/java/com/fsck/k9/search/SearchSpecification.java,6
app/ui/src/main/java/com/fsck/k9/ui/messagelist/MessageListLiveDataFactory.kt,4
app/ui/src/main/java/com/fsck/k9/ui/folders/FoldersLiveData.kt,10
app/ui/src/main/java/com/fsck/k9/ui/settings/import/AccountActivator.kt,6
app/ui/src/main/java/com/fsck/k9/activity/ActivityListener.java,9
app/ui/src/test/java/com/fsck/k9/activity/ActivityListenerTest.java,7
app/core/src/test/java/com/fsck/k9/QuietTimeCheckerTest.kt,6
app/core/src/test/java/com/fsck/k9/message/html/EmailSectionTest.kt,4
app/ui/src/test/java/com/fsck/k9/message/PgpMessageBuilderTest.kt,12
app/k9mail-jmap/src/main/java/com/fsck/k9/MessagingListenerProvider.kt,2
app/k9mail-jmap/src/main/java/com/fsck/k9/notification/KoinModule.kt,2
app/k9mail-jmap/src/main/java/com/fsck/k9/resources/K9AutocryptStringProvider.kt,2
app/k9mail-jmap/src/main/java/com/fsck/k9/resources/KoinModule.kt,2
app/k9mail-jmap/src/main/java/com/fsck/k9/ui/addaccount/AddAccountFragment.kt,2
app/k9mail-jmap/src/main/java/com/fsck/k9/ui/addaccount/AddAccountViewModel.kt,2
app/k9mail-jmap/src/main/java/com/fsck/k9/ui/addaccount/KoinModule.kt,2
app/k9mail-jmap/src/main/res/layout/fragment_add_account.xml,2
app/k9mail-jmap/src/main/res/navigation/navigation_add_account.xml,2
app/k9mail-jmap/src/main/res/navigation/navigation_onboarding.xml,2
app/k9mail-jmap/src/main/res/values/strings.xml,3
backend/jmap/src/main/AndroidManifest.xml,2
backend/jmap/src/main/java/com/fsck/k9/backend/jmap/JmapAccountDiscovery.kt,2
backend/jmap/src/main/java/com/fsck/k9/backend/jmap/JmapConfig.kt,2
backend/jmap/src/test/resources/jmap_responses/mailbox/mailbox_changes.json,2
backend/jmap/src/test/resources/jmap_responses/mailbox/mailbox_changes_1.json,2
backend/jmap/src/test/resources/jmap_responses/mailbox/mailbox_changes_2.json,2
backend/jmap/src/test/resources/jmap_responses/mailbox/mailbox_changes_error_cannot_calculate_changes.json,2
backend/jmap/src/test/resources/jmap_responses/mailbox/mailbox_get.json,2
backend/jmap/src/test/resources/jmap_responses/session/valid_session.json,2
mail/common/src/main/java/com/fsck/k9/mail/MessagingException.java,6
app/ui/src/main/res/navigation/navigation_main.xml,3
app/core/src/main/java/com/fsck/k9/provider/EmailProvider.java,8
app/ui/src/main/java/com/fsck/k9/fragment/MLFProjectionInfo.java,6
app/ui/src/main/java/com/fsck/k9/ui/folders/FoldersViewModel.kt,2
app/ui/src/main/java/com/fsck/k9/ui/messagelist/MessageListConfig.kt,2
app/ui/src/main/java/com/fsck/k9/ui/messagelist/MessageListFragmentDiContainer.kt,2
app/k9mail/src/main/res/values-land/unread_widget_styles.xml,2
app/ui/src/main/res/values-v24/styles.xml,3
app/ui/src/main/res/values-v24/themes.xml,3
app/ui/src/main/java/com/fsck/k9/ui/messagelist/MessageListViewModelFactory.kt,12
app/ui/src/main/java/com/fsck/k9/ui/helper/CoroutineScopeViewModel.kt,4
app/ui/src/main/java/com/fsck/k9/ui/settings/import/SettingsImportViewModel.kt,8
app/core/src/main/java/com/fsck/k9/helper/KoinModule.kt,7
app/ui/src/main/res/values/constants.xml,3
app/core/src/main/java/com/fsck/k9/notification/NotificationController.java,17
app/core/src/main/java/com/fsck/k9/preferences/FolderSettings.java,4
app/ui/src/main/java/com/fsck/k9/ui/folders/FolderIconProvider.kt,4
backend/api/src/main/java/com/fsck/k9/backend/api/FolderInfo.kt,6
mail/common/src/main/java/com/fsck/k9/mail/FolderType.java,2
app/core/src/main/java/com/fsck/k9/notification/NotificationStrategy.kt,6
mail/protocols/imap/src/main/java/com/fsck/k9/mail/store/imap/ImapMessage.java,8
mail/protocols/pop3/src/main/java/com/fsck/k9/mail/store/pop3/Pop3Message.java,8
mail/protocols/webdav/src/main/java/com/fsck/k9/mail/store/webdav/WebDavMessage.java,8
mail/protocols/webdav/src/test/java/com/fsck/k9/mail/store/webdav/WebDavMessageTest.java,6
app/core/src/main/java/com/fsck/k9/preferences/AccountSettings.java,20
app/ui/src/main/res/xml/account_settings.xml,18
app/ui/src/main/java/com/fsck/k9/ui/settings/account/AccountSettingsFragment.kt,31
app/ui/src/main/java/com/fsck/k9/ui/settings/account/AccountSettingsViewModel.kt,16
app/core/src/main/java/com/fsck/k9/mailstore/MessageViewInfo.java,5
app/ui/src/debug/res/values/colors.xml,2
app/ui/src/main/res/mipmap-anydpi-v26/ic_launcher.xml,4
app/ui/src/main/res/mipmap-anydpi-v26/ic_launcher_round.xml,4
app/ui/src/main/res/values-v26/drawables.xml,4
app/ui/src/main/res/values/colors.xml,11
app/ui/src/main/res/values/drawables.xml,4
.travis.yml,28
app/ui/src/main/java/com/fsck/k9/activity/ChooseFolder.java,18
app/ui/src/main/java/com/fsck/k9/activity/FolderListFilter.java,13
app/ui/src/main/java/com/fsck/k9/ui/choosefolder/ChooseFolderViewModel.kt,3
app/ui/src/main/java/com/fsck/k9/ui/choosefolder/KoinModule.kt,2
app/ui/src/main/java/com/fsck/k9/ui/folders/FoldersLiveDataFactory.kt,8
app/ui/src/main/res/menu/choose_folder_option.xml,2
app/ui/src/main/java/com/fsck/k9/activity/ChooseFolder.kt,2
app/core/src/test/java/com/fsck/k9/mailstore/K9BackendStorageTest.kt,2
app/ui/src/main/java/com/fsck/k9/activity/EditIdentity.kt,6
app/ui/src/main/java/com/fsck/k9/activity/ManageFoldersActivity.java,9
app/ui/src/main/java/com/fsck/k9/ui/managefolders/ManageFoldersViewModel.kt,2
app/ui/src/main/res/layout/folder_list.xml,6
app/ui/src/main/java/com/fsck/k9/activity/ManageFoldersActivity.kt,2
mail/common/src/test/java/com/fsck/k9/mail/internet/EncoderUtilTest.java,2
app/ui/src/main/java/com/fsck/k9/activity/setup/AccountSetupAccountType.java,9
app/ui/src/main/java/com/fsck/k9/activity/setup/AccountSetupOptions.java,18
app/ui/src/main/res/layout/account_setup_options.xml,11
app/core/src/main/res/values/arrays_account_settings_values.xml,9
app/core/src/main/res/values/arrays_drawer.xml,2
app/ui/src/test/java/com/fsck/k9/ui/K9DrawerTest.kt,2
app/ui/src/test/java/com/fsck/k9/ui/K9DrawerTest.java,2
app/ui/src/main/java/com/fsck/k9/ui/settings/export/CheckBoxItem.kt,4
app/ui/src/main/java/com/fsck/k9/ui/settings/export/SettingsExportFragment.kt,8
app/ui/src/main/java/com/fsck/k9/ui/settings/export/SettingsExportListItems.kt,6
app/ui/src/main/java/com/fsck/k9/ui/settings/import/SettingsImportFragment.kt,10
app/ui/src/main/java/com/fsck/k9/ui/settings/import/SettingsImportListItems.kt,6
.idea/codeStyles/codeStyleConfig.xml,2
app/autodiscovery/src/main/java/com/fsck/k9/autodiscovery/thunderbird/ThunderbirdAutoconfigFetcher.kt,7
app/core/src/main/java/com/fsck/k9/ActivityExtensions.kt,6
app/core/src/main/java/com/fsck/k9/AppConfig.kt,4
app/core/src/main/java/com/fsck/k9/autocrypt/AutocryptDraftStateHeaderParser.kt,5
app/core/src/main/java/com/fsck/k9/controller/ControllerExtension.kt,4
app/core/src/main/java/com/fsck/k9/crypto/EncryptionExtractor.kt,4
app/core/src/main/java/com/fsck/k9/helper/ClipboardManager.kt,7
app/core/src/main/java/com/fsck/k9/job/K9WorkerFactory.kt,4
app/core/src/main/java/com/fsck/k9/mailstore/LocalStoreProvider.kt,4
app/core/src/main/java/com/fsck/k9/mailstore/LockableDatabaseExtensions.kt,4
app/core/src/main/java/com/fsck/k9/mailstore/MessageViewInfoExtractorFactory.kt,4
app/core/src/main/java/com/fsck/k9/mailstore/OutboxState.kt,4
app/core/src/main/java/com/fsck/k9/message/Attachment.kt,4
app/core/src/main/java/com/fsck/k9/message/html/HtmlProcessorFactory.kt,4
app/core/src/main/java/com/fsck/k9/message/html/HtmlSettings.kt,4
app/core/src/main/java/com/fsck/k9/message/html/UriMatch.kt,4
app/core/src/main/java/com/fsck/k9/message/html/UriParser.kt,4
app/core/src/main/java/com/fsck/k9/notification/NotificationChannelManager.kt,12
app/core/src/main/java/com/fsck/k9/preferences/StorageEditor.kt,4
app/core/src/main/java/com/fsck/k9/preferences/StoragePersister.kt,6
app/core/src/main/java/com/fsck/k9/setup/ServerNameSuggester.kt,4
app/core/src/test/java/com/fsck/k9/EmailAddressValidatorTest.kt,5
app/core/src/test/java/com/fsck/k9/autocrypt/AutocryptDraftStateHeaderParserTest.kt,4
app/crypto-openpgp/src/main/java/com/fsck/k9/crypto/openpgp/OpenPgpEncryptionExtractor.kt,4
app/k9mail/src/main/java/com/fsck/k9/resources/K9AutocryptStringProvider.kt,5
app/k9mail/src/main/java/com/fsck/k9/widget/unread/UnreadWidgetData.kt,4
app/k9mail/src/main/java/com/fsck/k9/widget/unread/UnreadWidgetUpdater.kt,6
app/storage/src/main/java/com/fsck/k9/preferences/migrations/StorageMigrationTo3.kt,4
app/storage/src/main/java/com/fsck/k9/preferences/migrations/StorageMigrationTo4.kt,4
app/storage/src/main/java/com/fsck/k9/preferences/migrations/StorageMigrationTo5.kt,4
app/storage/src/main/java/com/fsck/k9/preferences/migrations/StorageMigrationTo6.kt,4
app/storage/src/main/java/com/fsck/k9/preferences/migrations/StorageMigrationTo7.kt,4
app/storage/src/main/java/com/fsck/k9/preferences/migrations/StorageMigrationTo8.kt,4
app/storage/src/main/java/com/fsck/k9/preferences/migrations/StorageMigrationTo9.kt,4
app/storage/src/main/java/com/fsck/k9/storage/migrations/MigrationTo66.kt,4
app/testing/src/main/java/com/fsck/k9/preferences/InMemoryStoragePersister.kt,4
app/ui/src/main/java/com/fsck/k9/account/AccountRemover.kt,4
app/ui/src/main/java/com/fsck/k9/account/AccountRemoverService.kt,8
app/ui/src/main/java/com/fsck/k9/account/BackgroundAccountRemover.kt,4
app/ui/src/main/java/com/fsck/k9/activity/MessageLoaderHelperFactory.kt,4
app/ui/src/main/java/com/fsck/k9/activity/compose/ComposeCryptoStatus.kt,7
app/ui/src/main/java/com/fsck/k9/contacts/ContactLetterBitmapCreator.kt,11
app/ui/src/main/java/com/fsck/k9/contacts/ContactLetterExtractor.kt,4
app/ui/src/main/java/com/fsck/k9/contacts/ContactPictureLoader.kt,16
app/ui/src/main/java/com/fsck/k9/fragment/SortTypeToastProvider.kt,4
app/ui/src/main/java/com/fsck/k9/ui/FragmentExtras.kt,6
app/ui/src/main/java/com/fsck/k9/ui/endtoend/AutocryptKeyTransferActivity.kt,12
app/ui/src/main/java/com/fsck/k9/ui/endtoend/AutocryptKeyTransferPresenter.kt,12
app/ui/src/main/java/com/fsck/k9/ui/endtoend/AutocryptKeyTransferViewModel.kt,6
app/ui/src/main/java/com/fsck/k9/ui/endtoend/AutocryptSetupMessageLiveEvent.kt,10
app/ui/src/main/java/com/fsck/k9/ui/endtoend/AutocryptSetupTransferLiveEvent.kt,12
app/ui/src/main/java/com/fsck/k9/ui/helper/HtmlToSpanned.kt,4
app/ui/src/main/java/com/fsck/k9/ui/helper/MaterialColors.kt,4
app/ui/src/main/java/com/fsck/k9/ui/messagelist/MessageListAppearance.kt,9
app/ui/src/main/java/com/fsck/k9/ui/onboarding/WelcomeFragment.kt,8
app/ui/src/main/java/com/fsck/k9/ui/settings/PreferenceExtras.kt,8
app/ui/src/main/java/com/fsck/k9/ui/settings/account/AccountSelectionSpinner.kt,7
app/ui/src/main/java/com/fsck/k9/ui/settings/account/AccountSettingsActivity.kt,15
app/ui/src/main/java/com/fsck/k9/ui/settings/account/AccountSettingsDataStoreFactory.kt,6
app/ui/src/main/java/com/fsck/k9/ui/settings/account/AutocryptPreferEncryptDialogFragment.kt,8
app/ui/src/main/java/com/fsck/k9/ui/settings/account/AutocryptPreferEncryptPreference.kt,7
app/ui/src/main/java/com/fsck/k9/ui/settings/account/NotificationsPreference.kt,7
app/ui/src/main/java/com/fsck/k9/ui/settings/export/SettingsExportUiModel.kt,4
app/ui/src/main/java/com/fsck/k9/ui/settings/general/GeneralSettingsFragment.kt,18
app/ui/src/main/java/com/fsck/k9/ui/settings/general/LanguagePreference.kt,6
app/ui/src/main/java/com/fsck/k9/ui/settings/import/PasswordPromptDialogFragment.kt,4
app/ui/src/main/java/com/fsck/k9/ui/settings/import/PasswordPromptResult.kt,4
app/ui/src/main/java/com/fsck/k9/ui/settings/import/SettingsImportUiModel.kt,6
app/ui/src/main/java/com/fsck/k9/view/WebViewConfig.kt,4
app/ui/src/test/java/com/fsck/k9/ViewTestExtensions.kt,6
app/ui/src/test/java/com/fsck/k9/contacts/ContactLetterExtractorTest.kt,4
backend/api/src/main/java/com/fsck/k9/backend/api/SyncConfig.kt,5
mail/common/src/main/java/com/fsck/k9/mail/AuthenticationFailedException.kt,4
mail/common/src/main/java/com/fsck/k9/mail/filter/Hex.kt,4
mail/common/src/main/java/com/fsck/k9/mail/helper/Utf8.kt,4
mail/common/src/main/java/com/fsck/k9/mail/internet/MimeValue.kt,4
mail/common/src/main/java/com/fsck/k9/mail/internet/ParameterSection.kt,4
app/ui/src/main/java/com/fsck/k9/ui/account/AccountsLiveData.kt,15
app/core/src/main/java/com/fsck/k9/Identity.java,4
app/core/src/test/java/com/fsck/k9/crypto/OpenPgpApiHelperTest.java,2
app/ui/src/main/java/com/fsck/k9/activity/EditIdentity.java,11
app/ui/src/main/res/values-v21/themes.xml,5
app/ui/src/main/res/values-v28/themes.xml,2
app/ui/src/main/java/com/fsck/k9/account/AccountCreator.java,7
app/ui/src/main/java/com/fsck/k9/account/AccountCreator.kt,6
